date	open	high	low	close	volume	dividends	stock splits
2007-08-09	4.006559002487411	4.064315157915464	3.822595541203072	3.862321615219116	1125395600	0.0	0.0
2007-08-10	3.7623934644461734	3.903880456519914	3.6762178538790087	3.8198440074920654	1410749200	0.0	0.0
2007-08-13	3.9213005060090853	3.9527759366883553	3.8656835077195693	3.905104398727417	752911600	0.0	0.0
2007-08-14	3.920383297475821	3.920688892070742	3.7804242370298438	3.7902028560638428	739006800	0.0	0.0
2007-08-15	3.750782745849887	3.8155671743243973	3.65635604675913	3.6639955043792725	992852000	0.0	0.0
2007-08-16	3.5756807262725827	3.6212135097452416	3.4109690981478904	3.5769031047821045	1866690000	0.0	0.0
2007-08-17	3.7284746685849472	3.7740070427431363	3.661551079129534	3.7300026416778564	1195062400	0.0	0.0
2007-08-20	3.7880646167766936	3.804566728922784	3.682331309195351	3.7348923683166504	803317200	0.0	0.0
2007-08-21	3.7345852745389987	3.9408571055258825	3.697609558398179	3.8983802795410156	1303047200	0.0	0.0
2007-08-22	4.009921260979767	4.056676019170927	3.982724152699539	4.049342155456543	1061765600	0.0	0.0
2007-08-23	4.067066133008696	4.074705591181837	3.9653055635565955	4.005337238311768	866838000	0.0	0.0
2007-08-24	3.9888348065182395	4.136739324644696	3.9668324039533154	4.1346001625061035	911834000	0.0	0.0
2007-08-27	4.076234072830213	4.115043781841238	4.0368135824524085	4.0413970947265625	707439600	0.0	0.0
2007-08-28	4.0028912427443615	4.046284853195946	3.8696552818711853	3.8754615783691406	1179365600	0.0	0.0
2007-08-29	3.968973617995702	4.100376504132782	3.9585838045260364	4.097320556640625	1166860800	0.0	0.0
2007-08-30	4.054231415636728	4.224749142347527	4.042924414114145	4.163631439208984	1435582400	0.0	0.0
2007-08-31	4.262642389416374	4.2675319039648185	4.19907992429726	4.231778144836426	876887200	0.0	0.0
2007-09-04	4.27639447999534	4.453329738254148	4.273338532874528	4.405352592468262	1316842800	0.0	0.0
2007-09-05	4.430104954313146	4.456691286297639	4.159048972377325	4.17921781539917	2328222400	0.0	0.0
2007-09-06	4.142545916467331	4.203968801658202	4.055453083787876	4.125738620758057	1901261600	0.0	0.0
2007-09-07	4.03406337961896	4.042925217813719	3.972640069634233	4.026729106903076	1430576000	0.0	0.0
2007-09-10	4.1862443622194485	4.218330977814721	4.093345647883739	4.177688121795654	1487838800	0.0	0.0
2007-09-11	4.214053761019849	4.226277138512631	4.087234842520342	4.140407085418701	971885600	0.0	0.0
2007-09-12	4.155686458495001	4.259891783063812	4.148352187110371	4.181966781616211	1022770000	0.0	0.0
2007-09-13	4.242472937334124	4.247668045791721	4.175854943244799	4.192662239074707	656163200	0.0	0.0
2007-09-14	4.173410257276941	4.247056928766867	4.162103664327555	4.241861820220947	607320000	0.0	0.0
2007-09-17	4.247362178206683	4.296256089478324	4.2048853454373445	4.22963809967041	793371600	0.0	0.0
2007-09-18	4.2495017265112445	4.365319232710205	4.211914403854693	4.30634069442749	1064089600	0.0	0.0
2007-09-19	4.370514980784512	4.374793306136436	4.259892158991879	4.3017578125	1026880400	0.0	0.0
2007-09-20	4.28280964099537	4.33292592252474	4.257445701683013	4.287698745727539	691840800	0.0	0.0
2007-09-21	4.313063572099755	4.420324831776099	4.287699627570841	4.405045509338379	1138880400	0.0	0.0
2007-09-24	4.483886044632656	4.579229504839519	4.481441696220065	4.531252384185791	1052161600	0.0	0.0
2007-09-25	4.487249582286465	4.682214505217007	4.486638392910383	4.680992126464844	1192550800	0.0	0.0
2007-09-26	4.720411175382507	4.736607279498159	4.622012172415461	4.668461322784424	975268000	0.0	0.0
2007-09-27	4.69902168537068	4.721940878386394	4.654711680744118	4.721329689025879	658198800	0.0	0.0
2007-09-28	4.688935454054594	4.724383605724935	4.6678498381810725	4.689852237701416	615101200	0.0	0.0
2007-10-01	4.725302383967803	4.810255664415972	4.67335251272951	4.777557849884033	837068400	0.0	0.0
2007-10-02	4.783973953589226	4.846313617832005	4.7638051186861325	4.842035293579102	792069600	0.0	0.0
2007-10-03	4.821560173714341	4.864342182487059	4.79802980368716	4.825838088989258	692518400	0.0	0.0
2007-10-04	4.828284756479024	4.830729513605826	4.6907704321246015	4.774501323699951	656958400	0.0	0.0
2007-10-05	4.839590845173753	4.937684258359652	4.819116416102929	4.933711528778076	943471200	0.0	0.0
2007-10-08	4.996053473543752	5.131123065948486	4.9801629572610535	5.131123065948486	835928800	0.0	0.0
2007-10-09	5.201101842608909	5.228910547951284	5.093534973072323	5.129594326019287	1104286400	0.0	0.0
2007-10-10	5.1201195185386315	5.130203730547884	5.060529806110437	5.09689474105835	667590000	0.0	0.0
2007-10-11	5.179404533621165	5.2524400164676806	4.681907911723686	4.957548141479492	1643992000	0.0	0.0
2007-10-12	4.981383071539454	5.1118686841588525	4.944406945920398	5.110951900482178	988176000	0.0	0.0
2007-10-15	5.133261265685724	5.181849589510692	4.996358130781075	5.102702617645264	1077930000	0.0	0.0
2007-10-16	5.058697289324661	5.200489924010921	5.046779507565534	5.182154655456543	1067830400	0.0	0.0
2007-10-17	5.277192463864437	5.287887867034234	5.169931205547603	5.279026031494141	1127613200	0.0	0.0
2007-10-18	5.2408275126313475	5.323030421200599	5.227076163436316	5.301945209503174	823676000	0.0	0.0
2007-10-19	5.324557540667417	5.3364757283289075	5.1949887131954275	5.207823276519775	1291780000	0.0	0.0
2007-10-22	5.205685030383138	5.344727313532678	5.193767248628558	5.328225612640381	1649499600	0.0	0.0
2007-10-23	5.7621590377394165	5.763381415936879	5.584918279141372	5.688817977905273	1795164000	0.0	0.0
2007-10-24	5.678123693127901	5.720906125518421	5.477352916333004	5.681790828704834	1288481600	0.0	0.0
2007-10-25	5.649398401454498	5.680873831299832	5.551304976479389	5.585530757904053	973602000	0.0	0.0
2007-10-26	5.662232860265848	5.664677617178958	5.588586190272386	5.644203186035156	706876800	0.0	0.0
2007-10-29	5.667122729600057	5.701959701790267	5.644203540105387	5.656121730804443	540554000	0.0	0.0
2007-10-30	5.6894310378732555	5.786913283155799	5.645120629651346	5.714488983154297	939414000	0.0	0.0
2007-10-31	5.733740633511539	5.809832063942194	5.651843313146848	5.8046369552612305	833310800	0.0	0.0
2007-11-01	5.763381079643886	5.809219035363881	5.500575494571766	5.727932929992676	805036400	0.0	0.0
2007-11-02	5.782022463337301	5.789050730197698	5.607226047450597	5.7410736083984375	1002114400	0.0	0.0
2007-11-05	5.6622346230430045	5.774385433325955	5.630147994576155	5.689432144165039	804176800	0.0	0.0
2007-11-06	5.71601745710257	5.867283558002803	5.66162282867424	5.860866069793701	954727200	0.0	0.0
2007-11-07	5.824805607988718	5.8880624700284	5.687902482883948	5.6930975914001465	994327600	0.0	0.0
2007-11-08	5.704404624756743	5.711433301527266	5.1268438071178855	5.362146377563477	1890378000	0.0	0.0
2007-11-09	5.2301331497837795	5.35145137584161	5.048613998693049	5.053503513336182	1526380800	0.0	0.0
2007-11-12	5.0507529761260015	5.124705250377145	4.603067008120826	4.698715686798096	1769065200	0.0	0.0
2007-11-13	4.915376511391883	5.224936903832374	4.698714836943758	5.193767070770264	1739446800	0.0	0.0
2007-11-14	5.413790396948739	5.426319776697589	5.00369179022561	5.07611608505249	1449168000	0.0	0.0
2007-11-15	5.084672937847879	5.18246077470159	4.89856988198066	5.0208048820495605	1487410400	0.0	0.0
2007-11-16	5.0513634544299855	5.1039245035072245	4.868927551712779	5.084672451019287	1383494000	0.0	0.0
2007-11-19	5.075810156441257	5.139983800092525	4.953575169300462	5.010108947753906	1154428800	0.0	0.0
2007-11-20	5.062669742261733	5.249689552885041	4.997274131463821	5.159846782684326	1543642800	0.0	0.0
2007-11-21	5.067864030787159	5.266801590346421	5.032110285244328	5.147927761077881	1217809600	0.0	0.0
2007-11-23	5.2561066373324845	5.2576346102971225	5.187349485937635	5.242049694061279	465757600	0.0	0.0
2007-11-26	5.304695855562402	5.4171522368600815	5.266803343606856	5.272609233856201	1305754800	0.0	0.0
2007-11-27	5.354506498791392	5.371924984024449	5.195295374748393	5.341977119445801	1317030400	0.0	0.0
2007-11-28	5.403400182341471	5.51891208704529	5.358478591398585	5.507299900054932	1150912000	0.0	0.0
2007-11-29	5.483157640761639	5.658565249873249	5.474601400904458	5.631673336029053	1050926800	0.0	0.0
2007-11-30	5.724878313566923	5.735879311252386	5.491409341324634	5.568417549133301	1187802000	0.0	0.0
2007-12-03	5.557418005814737	5.627091966512855	5.430293464610079	5.4657416343688965	961469600	0.0	0.0
2007-12-04	5.4134854092446725	5.528080959579087	5.408596302651715	5.494771957397461	773799600	0.0	0.0
2007-12-05	5.588891590792731	5.683929472471888	5.574223457826966	5.668650150299072	892402000	0.0	0.0
2007-12-06	5.6897362310480295	5.80922087468561	5.6875970686499855	5.8046369552612305	899810800	0.0	0.0
2007-12-07	5.822666112049974	5.958652853511104	5.746269501794618	5.937567234039307	1066066400	0.0	0.0
2007-12-10	5.915871330821088	5.979128198918284	5.8883686285204195	5.934817790985107	722377600	0.0	0.0
2007-12-11	5.951318268337397	6.014880717992253	5.726405957874602	5.7615485191345215	1110925200	0.0	0.0
2007-12-12	5.911287478355791	5.943068914091666	5.6765964981758295	5.832446098327637	1225660800	0.0	0.0
2007-12-13	5.811971429809168	5.870949971123738	5.739547132382544	5.862087726593018	864617600	0.0	0.0
2007-12-14	5.8174711434371	5.903952371538512	5.792107200720234	5.818082332611084	674312800	0.0	0.0
2007-12-17	5.828167801036262	5.887146345015964	5.591642843815396	5.635036468505859	1024693600	0.0	0.0
2007-12-18	5.699819943790547	5.72457269849869	5.457794731547817	5.591641902923584	1222603200	0.0	0.0
2007-12-19	5.591641761595825	5.6423692401320205	5.528079718129618	5.595920085906982	827478400	0.0	0.0
2007-12-20	5.666511635992651	5.739852717210891	5.602338393928454	5.7209062576293945	774057200	0.0	0.0
2007-12-21	5.809830798396843	5.9256486892700195	5.802802123477172	5.9256486892700195	993960800	0.0	0.0
2007-12-24	5.959874575680317	6.091276975653041	5.952540306061705	6.075080871582031	480202800	0.0	0.0
2007-12-26	6.081499228525421	6.141088545697661	6.014575640684112	6.079665660858154	703732400	0.0	0.0
2007-12-27	6.079665910080146	6.202206498174707	6.04452334435724	6.068053722381592	795527600	0.0	0.0
2007-12-28	6.129782152436048	6.159424014680561	6.016408996010543	6.106557369232178	699647200	0.0	0.0
2007-12-31	6.096472745549093	6.127031389605992	6.042994914447785	6.053079128265381	539333200	0.0	0.0
2008-01-02	6.089444286446028	6.119697744982423	5.884089603550494	5.954069137573242	1079178800	0.0	0.0
2008-01-03	5.971487667762303	6.0319941772909775	5.888367972816887	5.956819534301758	842066400	0.0	0.0
2008-01-04	5.8504758689612375	5.897841816671114	5.466657548771396	5.502105712890625	1455832000	0.0	0.0
2008-01-07	5.538775420052735	5.61058852142622	5.202017911723447	5.428458213806152	2072193200	0.0	0.0
2008-01-08	5.504855160196766	5.575751476784996	5.219436326207585	5.233187675476074	1523816000	0.0	0.0
2008-01-09	5.234715708853918	5.485297576649867	5.143039366001317	5.482241630554199	1813882000	0.0	0.0
2008-01-10	5.426626777355329	5.531137719195975	5.360313949903815	5.440072536468506	1482975200	0.0	0.0
2008-01-11	5.3783429332602255	5.434876722761594	5.194990620719772	5.277193546295166	1232285600	0.0	0.0
2008-01-14	5.424791355801801	5.482852698319394	5.352978256158329	5.4632954597473145	1100450400	0.0	0.0
2008-01-15	5.430903243657839	5.4767416214787055	5.031806046810405	5.165653228759766	2343278000	0.0	0.0
2008-01-16	5.049225019562585	5.164736943127789	4.788558490897173	4.878401279449463	2213845200	0.0	0.0
2008-01-17	4.935544774928572	5.053196233778974	4.841118094885634	4.916598320007324	1757859600	0.0	0.0
2008-01-18	4.941657898105786	5.0651152764323095	4.877484247824898	4.930962085723877	1724343600	0.0	0.0
2008-01-22	4.524531004692808	4.8887916875241935	4.461580135332944	4.756166458129883	2434754000	0.0	0.0
2008-01-23	4.161798612503971	4.278227322017203	3.8546829150583526	4.249807834625244	3372969600	0.0	0.0
2008-01-24	4.277921082114053	4.299617891712503	4.034062292101664	4.143768310546875	2005866800	0.0	0.0
2008-01-25	4.247362844677775	4.250418791112423	3.960721597164228	3.972944974899292	1554739200	0.0	0.0
2008-01-28	3.916411189868885	4.070427626146928	3.864155729846986	3.972944974899292	1474844000	0.0	0.0
2008-01-29	4.007780908675997	4.0578971931940675	3.943607682208279	4.0196990966796875	1099982800	0.0	0.0
2008-01-30	4.014504701475037	4.139184449768351	3.9726390547576744	4.039257049560547	1243051600	0.0	0.0
2008-01-31	3.955830371580996	4.175853523651556	3.954302399024671	4.136432647705078	1345674400	0.0	0.0
2008-02-01	4.163326486764674	4.174022300665592	4.039257901539106	4.087235450744629	1010744000	0.0	0.0
2008-02-04	4.1012904139261215	4.152934666336881	4.016031578668283	4.023059844970703	899234000	0.0	0.0
2008-02-05	3.9857796580334006	4.094874500907277	3.939024900231828	3.9530818462371826	1141042000	0.0	0.0
2008-02-06	3.9980028846101026	4.031311881049482	3.7211402883651976	3.7281689643859863	1573272400	0.0	0.0
2008-02-07	3.666134434852336	3.8131221761255536	3.583625931353549	3.704944133758545	2083331600	0.0	0.0
2008-02-08	3.7306134750234214	3.8412362683758796	3.715945342734299	3.8345131874084473	1355972800	0.0	0.0
2008-02-11	3.9118273650035884	3.9720278729318377	3.887074608868399	3.95583176612854	1201432400	0.0	0.0
2008-02-12	3.9940304397278275	4.0031978706665825	3.77767433673246	3.8155672550201416	1225980000	0.0	0.0
2008-02-13	3.8711842795968057	3.9659165759442025	3.8390976590931194	3.9543039798736572	968534000	0.0	0.0
2008-02-14	3.9543039033979532	3.9970863352444725	3.8812684194334506	3.895019769668579	954097200	0.0	0.0
2008-02-15	3.85865393079057	3.8834062712597146	3.791118764909685	3.808537244796753	901300400	0.0	0.0
2008-02-19	3.8500994343108257	3.873324223131951	3.711057112086333	3.733670711517334	1005046000	0.0	0.0
2008-02-20	3.734282366180018	3.8076230621148204	3.7183914400568576	3.783787488937378	967439200	0.0	0.0
2008-02-21	3.85193244366813	3.8647670109951875	3.6933324919718973	3.7141125202178955	938114800	0.0	0.0
2008-02-22	3.7428374288593034	3.743754212769231	3.540843862077268	3.65054988861084	1529878000	0.0	0.0
2008-02-25	3.6239629817106795	3.6722456971061046	3.564984456953243	3.6591055393218994	1256774400	0.0	0.0
2008-02-26	3.5949325944405657	3.7003602874299295	3.52770341189723	3.6410765647888184	1504888000	0.0	0.0
2008-02-27	3.6129621941564363	3.760255529899543	3.6086842776852404	3.757505178451538	1475138000	0.0	0.0
2008-02-28	3.887074585892818	4.039868222456281	3.8433753716416614	3.969888687133789	1618254400	0.0	0.0
2008-02-29	3.950943865309693	3.9790581737323047	3.8137350893890263	3.820458173751831	1255480800	0.0	0.0
2008-03-03	3.802732278366371	3.8497926225171835	3.6059338450030682	3.7199177742004395	1593043200	0.0	0.0
2008-03-04	3.7278632070535633	3.816178005355426	3.6792748902585926	3.808232545852661	1785383600	0.0	0.0
2008-03-05	3.7764517901079606	3.8241233264752412	3.735808521946727	3.804260492324829	1221836000	0.0	0.0
2008-03-06	3.8079274966998176	3.896242307651798	3.691804389511862	3.6954715251922607	1473698800	0.0	0.0
2008-03-07	3.679580597084564	3.758116370701495	3.6380205467325015	3.7358083724975586	1230462800	0.0	0.0
2008-03-10	3.727558249225456	3.7727850331875277	3.647799677990483	3.657578706741333	999588800	0.0	0.0
2008-03-11	3.7923418682978056	3.895630389276706	3.7281686379154038	3.891658067703247	1163943200	0.0	0.0
2008-03-12	3.8821845025252237	3.9323007883821215	3.8250395415040233	3.851320266723633	1059629200	0.0	0.0
2008-03-13	3.792341191392221	3.9573585646398475	3.758726609286786	3.909687042236328	1262102800	0.0	0.0
2008-03-14	3.9689725028832283	3.9818074787442077	3.7953988141322093	3.8690454959869385	1156640800	0.0	0.0
2008-03-17	3.744976899546823	3.9295519952352382	3.744976899546823	3.8727126121520996	1072598800	0.0	0.0
2008-03-18	3.947580945222587	4.064315228503446	3.931995620341525	4.058814525604248	1205120000	0.0	0.0
2008-03-19	4.067983118929277	4.103736878404256	3.9625554084777828	3.962555408477783	1010536800	0.0	0.0
2008-03-20	4.006865358564503	4.073178175400544	3.947581626872443	4.072566986083984	908787600	0.0	0.0
2008-03-24	4.095179031300618	4.304201231160007	4.083872440104938	4.263863563537598	1066920400	0.0	0.0
2008-03-25	4.277003825278264	4.372958483480316	4.196634490672338	4.308173656463623	1052391200	0.0	0.0
2008-03-26	4.30481421385699	4.453635160856806	4.2977855357507435	4.432855129241943	1182084400	0.0	0.0
2008-03-27	4.429492948514671	4.440493947120466	4.277921277036781	4.285866737365723	999829600	0.0	0.0
2008-03-28	4.333234025286928	4.420326481284163	4.327122130829706	4.37021017074585	714610400	0.0	0.0
2008-03-31	4.378154656638088	4.452718127312858	4.3552358714088495	4.385183334350586	768065200	0.0	0.0
2008-04-01	4.47074725527676	4.573424608155012	4.388544335645758	4.569452285766602	1032567200	0.0	0.0
2008-04-02	4.546531955927663	4.620484209599261	4.456994787243168	4.507111072540283	1044968400	0.0	0.0
2008-04-03	4.493970981513482	4.694742128287003	4.492137414072283	4.6330132484436035	1051568000	0.0	0.0
2008-04-04	4.650738086788925	4.727746299907786	4.60673368500922	4.677935600280762	854417200	0.0	0.0
2008-04-07	4.7711402071079405	4.879929460907761	4.739970366975285	4.763806343078613	1158326400	0.0	0.0
2008-04-08	4.692299136502489	4.780919556140646	4.65471180582794	4.670602321624756	1014294400	0.0	0.0
2008-04-09	4.684963551162012	4.702687630123014	4.597871129371178	4.627818584442139	873398400	0.0	0.0
2008-04-10	4.618346546795577	4.749443803406061	4.602150437387303	4.722857475280762	955763200	0.0	0.0
2008-04-11	4.666935282094733	4.684659366389732	4.473803923018567	4.49641752243042	1210076000	0.0	0.0
2008-04-14	4.485110343508328	4.5608961928445435	4.41696436124374	4.515974998474121	845087600	0.0	0.0
2008-04-15	4.565478742658637	4.575257361571471	4.453022381142026	4.534308910369873	698037200	0.0	0.0
2008-04-16	4.636375263344765	4.709105147276758	4.6027606728221	4.6968817710876465	795774000	0.0	0.0
2008-04-17	4.711244938913336	4.767167535055025	4.686186585974314	4.7210235595703125	704267200	0.0	0.0
2008-04-18	4.862510637909497	4.958465317046083	4.839897042035913	4.9211835861206055	1026765600	0.0	0.0
2008-04-21	4.95693726518443	5.149151807052158	4.943185914291624	5.1387619972229	1039152800	0.0	0.0
2008-04-22	5.115536263180037	5.133871530302645	4.831034232195904	4.89551305770874	1439572400	0.0	0.0
2008-04-23	5.013165562838651	5.037306724078439	4.922405992194083	4.977717399597168	1504190800	0.0	0.0
2008-04-24	5.052586439123386	5.194379091601302	4.864649810858499	5.16259765625	1696066400	0.0	0.0
2008-04-25	5.216380351675847	5.228604135850878	5.085589125030828	5.18673849105835	992474000	0.0	0.0
2008-04-28	5.187348721725957	5.309583684864816	5.168402267759145	5.263440132141113	787214400	0.0	0.0
2008-04-29	5.228909929102335	5.367952215347739	5.202629200131087	5.349311351776123	923476400	0.0	0.0
2008-04-30	5.384148277712403	5.500576969420875	5.284221287127939	5.315696716308594	1139524400	0.0	0.0
2008-05-01	5.34656142318945	5.500577449798584	5.343505476787846	5.500577449798584	903576800	0.0	0.0
2008-05-02	5.506383883311185	5.559250533347853	5.456267585103566	5.529303073883057	1006082000	0.0	0.0
2008-05-05	5.559251033855504	5.66284518072187	5.532665113121531	5.645121097564697	854557200	0.0	0.0
2008-05-06	5.642980528841556	5.7181551681924345	5.567195108296061	5.704098224639893	918870400	0.0	0.0
2008-05-07	5.685458571237721	5.751159791991032	5.517079991389969	5.57972526550293	1157133600	0.0	0.0
2008-05-08	5.615783408958709	5.699208694234069	5.5943921950922535	5.6552042961120605	899085600	0.0	0.0
2008-05-09	5.5971410434879925	5.630450029734122	5.542440849119539	5.606003284454346	673072400	0.0	0.0
2008-05-12	5.659789615923934	5.771634826568235	5.587671307731133	5.749938011169434	818563200	0.0	0.0
2008-05-13	5.763689503555464	5.850476353097723	5.740770310442805	5.804943561553955	823236400	0.0	0.0
2008-05-14	5.843752317709371	5.874616559508601	5.670789836176772	5.691875457763672	916823600	0.0	0.0
2008-05-15	5.708682440621997	5.8031087286182546	5.628923878135993	5.797914028167725	873208000	0.0	0.0
2008-05-16	5.809526585919095	5.815332883973182	5.71448869463031	5.733435153961182	765769200	0.0	0.0
2008-05-19	5.740769974949309	5.766133924032085	5.540304363607296	5.610589504241943	945820400	0.0	0.0
2008-05-20	5.556194587448345	5.688819808527067	5.504244721349297	5.680874347686768	969850000	0.0	0.0
2008-05-21	5.6738452281245415	5.7435191653408	5.38598164120291	5.445265769958496	1157657200	0.0	0.0
2008-05-22	5.477964674233411	5.541221137487752	5.256107844841406	5.41042947769165	1206735600	0.0	0.0
2008-05-23	5.524107323436633	5.561389050116562	5.433347763634312	5.536330699920654	906917200	0.0	0.0
2008-05-27	5.584613686607901	5.6970696449279785	5.556804985629471	5.6970696449279785	789905200	0.0	0.0
2008-05-28	5.727018421890902	5.743520125146924	5.614256442971794	5.714794635772705	743979600	0.0	0.0
2008-05-29	5.707154344753689	5.751158744348135	5.668650240106371	5.705015182495117	647186400	0.0	0.0
2008-05-30	5.728240667333966	5.792108316302595	5.726101504813013	5.7679667472839355	610184400	0.0	0.0
2008-06-02	5.763382995813448	5.795469616285719	5.639008836151618	5.686985969543457	679840000	0.0	0.0
2008-06-03	5.7102094401159444	5.751157887526115	5.572083553736636	5.664676666259766	750520400	0.0	0.0
2008-06-04	5.623424971059563	5.71724009298164	5.599283398523915	5.659178733825684	726983600	0.0	0.0
2008-06-05	5.69432053529872	5.8012762144079835	5.674762885769826	5.7887468338012695	755445600	0.0	0.0
2008-06-06	5.745047991700409	5.804637315905607	5.670178935131279	5.672929286956787	966422800	0.0	0.0
2008-06-09	5.64695318735624	5.6515371062840405	5.370702201362922	5.549776554107666	1888392800	0.0	0.0
2008-06-10	5.516162904934653	5.707766260739484	5.470630118497204	5.672929286956787	1140941200	0.0	0.0
2008-06-11	5.633203010030827	5.683930499370471	5.4880488111592864	5.525330543518066	961550800	0.0	0.0
2008-06-12	5.5461101258553755	5.580030314237528	5.2316605913918925	5.29461145401001	1308333600	0.0	0.0
2008-06-13	5.245106568624905	5.322114379659397	5.051669645092278	5.267414569854736	1345957200	0.0	0.0
2008-06-16	5.2347159760687925	5.436403940640016	5.16657000667072	5.4040117263793945	1051730400	0.0	0.0
2008-06-17	5.4425156782249955	5.5613891280064935	5.4214300576922145	5.544276237487793	899656800	0.0	0.0
2008-06-18	5.534804721071198	5.567808132638877	5.419597967280485	5.462380409240723	811468000	0.0	0.0
2008-06-19	5.456267826875677	5.572085347450634	5.402789985174014	5.528080940246582	791949200	0.0	0.0
2008-06-20	5.480714510508827	5.531136401170822	5.347783700578552	5.356034755706787	888367200	0.0	0.0
2008-06-23	5.33983813190628	5.374675103512707	5.242661488163516	5.291555404663086	645780800	0.0	0.0
2008-06-24	5.267414764304263	5.3716200947679	5.244801167592607	5.29430627822876	621947200	0.0	0.0
2008-06-25	5.335863665860341	5.464821283114099	5.313555674969189	5.420816898345947	644450800	0.0	0.0
2008-06-26	5.319363963870038	5.342893933596727	5.134177704234716	5.141817569732666	869610000	0.0	0.0
2008-06-27	5.088339586428935	5.212408142462278	5.016220890251677	5.197739601135254	1042249600	0.0	0.0
2008-06-30	5.20079578202762	5.2561071851014365	5.0917009490038625	5.116759300231934	684196800	0.0	0.0
2008-07-01	5.018664713288993	5.339226082556049	5.0116364459763565	5.338004112243652	1111280800	0.0	0.0
2008-07-02	5.353894856558536	5.422652007818623	5.1393723487854	5.1393723487854	837519200	0.0	0.0
2008-07-03	5.182459501366686	5.26130126716145	5.065114044373412	5.198655605316162	523362000	0.0	0.0
2008-07-07	5.29155676689203	5.412875009489639	5.253052649835061	5.35267448425293	820391600	0.0	0.0
2008-07-08	5.360006561141126	5.491409385229713	5.2787204362514455	5.486825466156006	888350400	0.0	0.0
2008-07-09	5.506689603835209	5.5283864163123555	5.321503323148131	5.324864864349365	895776000	0.0	0.0
2008-07-10	5.34533852073184	5.419290784388499	5.236854882128524	5.397593975067139	840688800	0.0	0.0
2008-07-11	5.362145206101529	5.4122614924623536	5.225547694910138	5.273830413818359	930011600	0.0	0.0
2008-07-14	5.4773531593252045	5.479186727195014	5.289110938060131	5.313558101654053	886054400	0.0	0.0
2008-07-15	5.270774921196971	5.309279025004981	5.084672296796224	5.183988094329834	1040043200	0.0	0.0
2008-07-16	5.201101851704516	5.284527559873996	5.152207931285165	5.280860424041748	747790400	0.0	0.0
2008-07-17	5.320280829270086	5.3471723402280205	5.237466318017062	5.250300884246826	757526000	0.0	0.0
2008-07-18	5.149761110729522	5.184292476640565	5.042194284103195	5.046778202056885	868414400	0.0	0.0
2008-07-21	5.100257264559647	5.118592532842164	4.923627663039339	5.081616401672363	1360469600	0.0	0.0
2008-07-22	4.553255596534318	4.973743983047596	4.47777536073326	4.951130390167236	1879592400	0.0	0.0
2008-07-23	5.0418897463481755	5.145178271200234	4.937073248524626	5.080699443817139	1061768400	0.0	0.0
2008-07-24	5.021415687894653	5.0501411738796405	4.842035727810038	4.85975980758667	839619200	0.0	0.0
2008-07-25	4.901624446547859	4.981077398595707	4.848146623593626	4.954185485839844	633637200	0.0	0.0
2008-07-28	4.960908501049446	4.964880822197079	4.706659547430694	4.718271732330322	780712800	0.0	0.0
2008-07-29	4.749136873540886	4.872594228738231	4.695353451078505	4.800169944763184	684070800	0.0	0.0
2008-07-30	4.8215622667613305	4.904376377580957	4.769611991837245	4.885735511779785	725183200	0.0	0.0
2008-07-31	4.814227514613613	4.956631344454492	4.797114623783085	4.857315540313721	637498400	0.0	0.0
2008-08-01	4.886345522498527	4.889095873707968	4.7595266283094695	4.78733491897583	544639200	0.0	0.0
2008-08-04	4.785502303806112	4.825228379561695	4.672740339414179	4.68251895904541	592527600	0.0	0.0
2008-08-05	4.749443143009313	4.913848971577055	4.731107873473473	4.908959865570068	688371600	0.0	0.0
2008-08-06	4.88848557713421	5.115537086614944	4.828284658123614	5.017443656921387	791408800	0.0	0.0
2008-08-07	4.972216279693135	5.0773383820229645	4.935240146303476	4.998497009277344	672372400	0.0	0.0
2008-08-08	5.007358911620808	5.184294120710054	5.0039973707220735	5.181238174438477	713997200	0.0	0.0
2008-08-11	5.197128573842534	5.3936214267863285	5.184905197025984	5.303778648376465	891304400	0.0	0.0
2008-08-12	5.302557068858833	5.478881097853528	5.3022514742158	5.400650501251221	836278800	0.0	0.0
2008-08-13	5.438848859168665	5.500577343271506	5.375286399256854	5.479186534881592	842346400	0.0	0.0
2008-08-14	5.44954390448712	5.5143287386695325	5.434570176398859	5.47979736328125	711300800	0.0	0.0
2008-08-15	5.471241354184869	5.492938166322095	5.349311944911537	5.370397567749023	708251600	0.0	0.0
2008-08-18	5.36520185969974	5.43365342161413	5.311724025953685	5.359701156616211	552014400	0.0	0.0
2008-08-19	5.333726887022453	5.4110402914106555	5.2503011817923175	5.302862644195557	616204400	0.0	0.0
2008-08-20	5.340755396937558	5.407068213217948	5.305307232881244	5.373453617095947	506951200	0.0	0.0
2008-08-21	5.331587701516663	5.361535160288539	5.252745916255631	5.32608699798584	539744800	0.0	0.0
2008-08-22	5.37284160224419	5.42418027250613	5.365201737025084	5.4024834632873535	439611200	0.0	0.0
2008-08-25	5.3829284589653765	5.385373217035693	5.245719676298339	5.272916793823242	484425200	0.0	0.0
2008-08-26	5.279332356375191	5.344116789572291	5.274748436666849	5.3062238693237305	445550000	0.0	0.0
2008-08-27	5.296137467096597	5.371006492737255	5.261911696747158	5.337697505950928	477780800	0.0	0.0
2008-08-28	5.356341641375327	5.385983512047615	5.279027812256609	5.309280872344971	431384800	0.0	0.0
